acos,profit,cvr,ctr,attributed_sales_14d,cost,clicks,impressions,unitsSoldClicks14d,amazonAccountId,campaign_id,campaign_name,ad_group_id,ad_group_name,ad_asin,ad_product_name
15.621935483870969,653.93,5.263157894736842,0.39455513908068646,775.0,121.07000000000001,18,4562,1,65717e03c2de7ba6d9b357b0,251364136863441,Sok | SP | Product Targeting | Top,10715075255817,Ad group 1,B09F9WJ4MH,Smartivity Mega Science Kit | 135 Chemistry Experiment Kit for Boys & Girls Age 6-8-10-12 | Birthday Gift for Kids Age 6-14 | Kids Safe Science Kit | STEM Educational Fun Toys Science Lab
19.146574547834366,4348.75,4.10958904109589,0.3500969406356312,5378.5599999999995,1029.81,145,41417,6,65717e03c2de7ba6d9b357b0,251364136863441,Sok | SP | Product Targeting | Top,10715075255817,Ad group 1,B09F9WL15V,Smartivity DIY Foosball Table STEM Educational Kit for Kids 6-14 Years Old | Birthday & Christmas Gifts for Boys & Girls 6-8-10-12 Years | Science & Construction-Based Activity Game
15.786179860192707,1426.38,11.428571428571429,0.48591559360306413,1693.76,267.38,34,6997,4,65717e03c2de7ba6d9b357b0,381004829516645,INH | SP | Generic | STEM | Mech Beast | May'24,509332479109503,Ad group - 28/5/2024 01:06:05.531,B0CZDSDJ22,"Smartivity 2in1 Dragon & Dinosaur Toys for Kids Age 6 to 12 Years Old | Fun Hand Puppets | Birthday Gifts for Boys & Girls | DIY STEM Educational Science Toy for Kids 6,7,8,9,10,11,12 Years"
42.603273914402166,3453.0099999999998,3.787878787878788,1.5336081776886252,6016.04,2563.03,263,17149,10,65717e03c2de7ba6d9b357b0,319731368858448,INH | SP | Generic | Phrase | Gift | Smart Busy Box | Dec 23,456258489624227,BA Phrase Gift,B0CF9PDW15,"Little Sparks 7 in 1 Smart Busy Box Learning Kit for Kids Age 3,4,5 Gift Toy for Boys & Girls 3,4,5 Years Old, Educational Toys/Curriculum Based Activity Kit, Fun Birthday Gift"
10000.0,-198.66,0.0,0.3620646738023579,0.0,198.66,16,4419,0,65717e03c2de7ba6d9b357b0,460498195420539,INH | SP | Generic | Toys Boys | Junior Science Kit | May'24,293358714604300,Ad group - 16/5/2024 19:14:56.039,B0BZDJ92Y3,Smartivity Kids First Magic of Science Experiment Kit by IIT Delhi Alumni | for Boys & Girls Age 4-6-8 Years | Christmas Gift & Birthday Gift for Kids 4-8 Years | Kids Safe STEM Educational Fun Toys
124.95386537205802,-175.78999999999996,2.083333333333333,1.8576340856092646,704.46,880.25,47,2530,1,65717e03c2de7ba6d9b357b0,316503440458434,INH | SP | Generic | Toys | Age First | Girls | Jan,521618287784966,Ad group - 29/1/2024 20:23:48.882,B0BC6BSVJN,"Smartivity Human Body STEM DIY Kit for Kids 6-12 Years | Learn About Organs, Functions, Health & Diet | Birthday & Christmas Gifts for Boys & Girls 6-8-10-12 Years | Educational Science Toy"
27.888492037199324,5768.25,10.191082802547772,0.4981145088622873,7999.07,2230.82,156,31318,16,65717e03c2de7ba6d9b357b0,463056069508565,INH | SP | Generic | Toys Kids | Mini Science Kit | May'24,321883319723476,Ad group - 16/5/2024 16:36:06.238,B0D2RN7XVW,"Smartivity My First Science Kit | Science Experiment Kit for Kids 5 to 13 Years Old | Birthday Gifts for Boys & Girls | STEM Educational Toy for Kids 5,6,7,8,9,10,11,12,13 Years Old"
10000.0,-143.3,0.0,0.30972804157238604,0.0,143.3,36,11623,0,65717e03c2de7ba6d9b357b0,207979100978470,INH | SPA | Generic | ASIN Penetration | Nov List,189295224906308,Ad group 1,B08J3XJ1GK,Smartivity Hydraulic Plane Launcher STEM DIY Kit for Kids 6-14 | Educational Science Toy | Christmas Gift & Birthday Gifts for Boys & Girls Ages 6-8-10-12 | STEM Learning Toys for 6-14 Year Olds
39.476803250931255,1215.33,0.35398230088495575,0.22972016906426912,2008.04,792.71,564,245516,2,65717e03c2de7ba6d9b357b0,284055530768262,INH | SP | Auto | Mechanical Hand | Jan 24,412808387548114,Mechanical Hand,B07XTKJXPT,Smartivity Robotic Mechanical Hand STEM DIY Kit for Kids 8-14 Years | Educational Science Toy | Birthday & Christmas Gifts for Boys & Girls 8-10-12-14 Years | Construction Activity Game
12.595023487128731,2154.6899999999996,2.857142857142857,0.7132031737541231,2465.18,310.49,104,14582,3,65717e03c2de7ba6d9b357b0,207979100978470,INH | SPA | Generic | ASIN Penetration | Nov List,189295224906308,Ad group 1,B08NSQW6CW,"Smartivity Globe Explorer AR STEM DIY Fun Toys for Kids 8 to 14, Best Birthday Gift Toy for Boys & Girls age 8-10-12-14, Educational & Construction based Activity Game, Made in India"
